fecha,tienda_id,sku_id,unidades,precio_unitario,descuento_pct,precio_final,ingresos,costo_total,margen_bruto,margen_pct
2022-01-10,T02,SKU000992,4,56000,0.0,56000,224000,100000,124000,0.5536
2022-01-10,T02,SKU000207,1,93000,0.0,93000,93000,42000,51000,0.5484
2022-01-10,T03,SKU000515,2,123000,0.2,98400,196800,110000,86800,0.4411
2022-01-10,T06,SKU000709,1,85000,0.0,85000,85000,38000,47000,0.5529
2022-01-10,T01,SKU000138,6,47000,0.3,32900,197400,126000,71400,0.3617
2022-01-10,T02,SKU000339,6,106000,0.1,95400,572400,288000,284400,0.4969
2022-01-10,T01,SKU000537,14,115000,0.2,92000,1288000,728000,560000,0.4348
2022-01-10,T05,SKU000068,4,42000,0.0,42000,168000,76000,92000,0.5476
2022-01-10,T07,SKU000383,3,76000,0.0,76000,228000,102000,126000,0.5526
2022-01-10,T08,SKU000019,3,46000,0.0,46000,138000,63000,75000,0.5435
2022-01-10,T10,SKU000683,1,77000,0.5,38500,38500,35000,3500,0.0909
2022-01-10,T01,SKU000074,3,47000,0.0,47000,141000,63000,78000,0.5532
2022-01-10,T07,SKU000573,2,135000,0.0,135000,270000,122000,148000,0.5481
2022-01-10,T05,SKU000939,1,58000,0.0,58000,58000,26000,32000,0.5517
2022-01-10,T10,SKU001072,3,165000,0.0,165000,495000,222000,273000,0.5515
2022-01-10,T01,SKU000211,17,96000,0.0,96000,1632000,731000,901000,0.5521
2022-01-10,T03,SKU000855,1,62000,0.3,43400,43400,28000,15400,0.3548
2022-01-10,T07,SKU000651,3,74000,0.1,66600,199800,99000,100800,0.5045
2022-01-10,T10,SKU000994,2,61000,0.0,61000,122000,56000,66000,0.541
2022-01-10,T01,SKU000695,4,92000,0.0,92000,368000,164000,204000,0.5543
2022-01-10,T07,SKU000540,2,137000,0.0,137000,274000,124000,150000,0.5474
2022-01-10,T05,SKU000901,1,56000,0.0,56000,56000,25000,31000,0.5536
2022-01-10,T01,SKU000780,1,50000,0.0,50000,50000,22000,28000,0.56
2022-01-10,T01,SKU000170,5,47000,0.0,47000,235000,105000,130000,0.5532
2022-01-10,T01,SKU001038,4,166000,0.0,166000,664000,300000,364000,0.5482
2022-01-10,T11,SKU000288,3,99000,0.0,99000,297000,135000,162000,0.5455
2022-01-10,T09,SKU000189,8,43000,0.0,43000,344000,160000,184000,0.5349
2022-01-10,T11,SKU000914,1,65000,0.0,65000,65000,29000,36000,0.5538
2022-01-10,T03,SKU000694,2,78000,0.0,78000,156000,70000,86000,0.5513
2022-01-10,T05,SKU000888,1,53000,0.1,47700,47700,24000,23700,0.4969
2022-01-10,T11,SKU000471,1,112000,0.1,100800,100800,50000,50800,0.504
2022-01-10,T10,SKU001099,1,183000,0.1,164700,164700,82000,82700,0.5021
2022-01-10,T12,SKU000277,1,106000,0.0,106000,106000,47000,59000,0.5566
2022-01-10,T09,SKU000940,1,64000,0.3,44800,44800,29000,15800,0.3527
2022-01-10,T06,SKU000571,4,134000,0.0,134000,536000,240000,296000,0.5522
2022-01-10,T12,SKU000857,6,63000,0.0,63000,378000,168000,210000,0.5556
2022-01-10,T09,SKU001001,1,62000,0.0,62000,62000,28000,34000,0.5484
2022-01-10,T08,SKU000458,1,69000,0.5,34500,34500,31000,3500,0.1014
2022-01-10,T08,SKU000918,9,60000,0.0,60000,540000,243000,297000,0.55
2022-01-10,T01,SKU000833,4,53000,0.0,53000,212000,96000,116000,0.5472
2022-01-10,T09,SKU001088,4,165000,0.3,115500,462000,296000,166000,0.3593
2022-01-10,T06,SKU000839,1,50000,0.0,50000,50000,23000,27000,0.54
2022-01-10,T09,SKU000193,2,43000,0.0,43000,86000,38000,48000,0.5581
2022-01-10,T03,SKU000616,1,82000,0.0,82000,82000,37000,45000,0.5488
2022-01-10,T12,SKU000406,1,86000,0.0,86000,86000,39000,47000,0.5465
2022-01-10,T03,SKU000943,3,65000,0.0,65000,195000,87000,108000,0.5538
2022-01-10,T06,SKU000721,2,80000,0.0,80000,160000,72000,88000,0.55
2022-01-10,T09,SKU000093,2,44000,0.0,44000,88000,40000,48000,0.5455
2022-01-10,T07,SKU000430,5,77000,0.0,77000,385000,175000,210000,0.5455
2022-01-10,T03,SKU000654,6,84000,0.0,84000,504000,228000,276000,0.5476
2022-01-10,T03,SKU000434,1,70000,0.1,63000,63000,32000,31000,0.4921
2022-01-10,T02,SKU000375,1,77000,0.0,77000,77000,34000,43000,0.5584
2022-01-10,T09,SKU001083,1,198000,0.2,158400,158400,89000,69400,0.4381
2022-01-10,T03,SKU001067,1,200000,0.0,200000,200000,90000,110000,0.55
2022-01-10,T11,SKU000207,2,93000,0.0,93000,186000,84000,102000,0.5484
2022-01-10,T05,SKU000780,1,50000,0.3,35000,35000,22000,13000,0.3714
2022-01-10,T09,SKU000532,4,128000,0.3,89600,358400,232000,126400,0.3527
2022-01-10,T08,SKU000166,1,44000,0.2,35200,35200,20000,15200,0.4318
2022-01-10,T02,SKU000643,6,89000,0.0,89000,534000,240000,294000,0.5506
2022-01-10,T03,SKU000090,7,51000,0.1,45900,321300,161000,160300,0.4989
2022-01-10,T02,SKU001118,11,164000,0.0,164000,1804000,814000,990000,0.5488
2022-01-10,T08,SKU000013,3,48000,0.0,48000,144000,66000,78000,0.5417
2022-01-10,T06,SKU000973,2,66000,0.1,59400,118800,60000,58800,0.4949
2022-01-10,T06,SKU000805,4,51000,0.0,51000,204000,92000,112000,0.549
2022-01-10,T12,SKU000945,1,69000,0.0,69000,69000,31000,38000,0.5507
2022-01-10,T09,SKU000742,8,53000,0.2,42400,339200,192000,147200,0.434
2022-01-10,T08,SKU000876,3,56000,0.0,56000,168000,75000,93000,0.5536
2022-01-10,T04,SKU000660,2,84000,0.0,84000,168000,76000,92000,0.5476
2022-01-10,T12,SKU001032,2,167000,0.0,167000,334000,150000,184000,0.5509
2022-01-10,T04,SKU001053,1,180000,0.0,180000,180000,81000,99000,0.55
2022-01-10,T09,SKU000296,10,105000,0.0,105000,1050000,470000,580000,0.5524
2022-01-10,T01,SKU000986,1,57000,0.0,57000,57000,26000,31000,0.5439
2022-01-10,T02,SKU000926,6,56000,0.0,56000,336000,150000,186000,0.5536
2022-01-10,T02,SKU000640,1,85000,0.5,42500,42500,38000,4500,0.1059
2022-01-10,T06,SKU000340,3,103000,0.0,103000,309000,138000,171000,0.5534
2022-01-10,T04,SKU000628,2,83000,0.0,83000,166000,74000,92000,0.5542
2022-01-10,T11,SKU000439,3,82000,0.0,82000,246000,111000,135000,0.5488
2022-01-10,T10,SKU000942,1,69000,0.0,69000,69000,31000,38000,0.5507
2022-01-10,T03,SKU000830,1,54000,0.0,54000,54000,24000,30000,0.5556
2022-01-10,T03,SKU000519,6,134000,0.0,134000,804000,360000,444000,0.5522
2022-01-10,T03,SKU000976,7,65000,0.2,52000,364000,203000,161000,0.4423
2022-01-10,T06,SKU001069,2,190000,0.0,190000,380000,172000,208000,0.5474
2022-01-10,T08,SKU000955,1,68000,0.0,68000,68000,30000,38000,0.5588
2022-01-10,T11,SKU000952,1,61000,0.0,61000,61000,27000,34000,0.5574
2022-01-10,T07,SKU000944,1,57000,0.0,57000,57000,26000,31000,0.5439
2022-01-10,T04,SKU000155,4,45000,0.0,45000,180000,80000,100000,0.5556
2022-01-10,T11,SKU000088,1,46000,0.2,36800,36800,21000,15800,0.4293
2022-01-10,T12,SKU001097,1,197000,0.2,157600,157600,89000,68600,0.4353
2022-01-10,T04,SKU000931,2,56000,0.0,56000,112000,50000,62000,0.5536
2022-01-10,T11,SKU000179,2,43000,0.0,43000,86000,38000,48000,0.5581
2022-01-17,T02,SKU000923,5,57000,0.1,51300,256500,130000,126500,0.4932
2022-01-17,T03,SKU000569,3,133000,0.0,133000,399000,180000,219000,0.5489
2022-01-17,T05,SKU001102,3,164000,0.0,164000,492000,222000,270000,0.5488
2022-01-17,T11,SKU000527,1,124000,0.0,124000,124000,56000,68000,0.5484
2022-01-17,T10,SKU000524,19,130000,0.3,91000,1729000,1121000,608000,0.3516
2022-01-17,T06,SKU000613,4,78000,0.0,78000,312000,140000,172000,0.5513
2022-01-17,T09,SKU000125,9,49000,0.3,34300,308700,198000,110700,0.3586
2022-01-17,T12,SKU000871,1,59000,0.0,59000,59000,26000,33000,0.5593
2022-01-17,T11,SKU000280,1,88000,0.0,88000,88000,40000,48000,0.5455
2022-01-17,T10,SKU000917,4,62000,0.0,62000,248000,112000,136000,0.5484
2022-01-17,T12,SKU000622,1,82000,0.0,82000,82000,37000,45000,0.5488
2022-01-17,T12,SKU000846,4,61000,0.0,61000,244000,112000,132000,0.541
2022-01-17,T04,SKU000674,2,86000,0.0,86000,172000,78000,94000,0.5465
2022-01-17,T07,SKU000314,4,90000,0.0,90000,360000,164000,196000,0.5444
2022-01-17,T06,SKU000332,4,98000,0.0,98000,392000,176000,216000,0.551
2022-01-17,T02,SKU000036,6,44000,0.1,39600,237600,120000,117600,0.4949
2022-01-17,T10,SKU001046,6,176000,0.0,176000,1056000,474000,582000,0.5511
2022-01-17,T11,SKU000206,2,95000,0.1,85500,171000,86000,85000,0.4971
2022-01-17,T11,SKU000639,1,84000,0.3,58800,58800,38000,20800,0.3537
2022-01-17,T11,SKU000848,9,51000,0.0,51000,459000,207000,252000,0.549
2022-01-17,T08,SKU000440,1,74000,0.0,74000,74000,33000,41000,0.5541
2022-01-17,T07,SKU000729,3,82000,0.0,82000,246000,111000,135000,0.5488
2022-01-17,T07,SKU001120,7,180000,0.0,180000,1260000,567000,693000,0.55
2022-01-17,T08,SKU000941,3,57000,0.0,57000,171000,78000,93000,0.5439
2022-01-17,T12,SKU000164,1,42000,0.0,42000,42000,19000,23000,0.5476
2022-01-17,T12,SKU000148,1,44000,0.0,44000,44000,20000,24000,0.5455
2022-01-17,T11,SKU000294,1,94000,0.0,94000,94000,42000,52000,0.5532
2022-01-17,T01,SKU000195,2,46000,0.0,46000,92000,42000,50000,0.5435
2022-01-17,T01,SKU000663,4,79000,0.0,79000,316000,144000,172000,0.5443
2022-01-17,T08,SKU000480,1,120000,0.0,120000,120000,54000,66000,0.55
2022-01-17,T04,SKU000123,2,48000,0.0,48000,96000,42000,54000,0.5625
2022-01-17,T05,SKU000699,2,81000,0.0,81000,162000,72000,90000,0.5556
2022-01-17,T08,SKU000965,2,58000,0.0,58000,116000,52000,64000,0.5517
2022-01-17,T05,SKU000661,1,77000,0.2,61600,61600,35000,26600,0.4318
2022-01-17,T10,SKU001128,3,174000,0.0,174000,522000,234000,288000,0.5517
2022-01-17,T04,SKU000710,3,82000,0.0,82000,246000,111000,135000,0.5488
2022-01-17,T12,SKU000396,7,82000,0.0,82000,574000,259000,315000,0.5488
2022-01-17,T06,SKU000912,5,67000,0.3,46900,234500,150000,84500,0.3603
2022-01-17,T12,SKU001005,1,61000,0.0,61000,61000,27000,34000,0.5574
2022-01-17,T05,SKU000317,4,97000,0.0,97000,388000,176000,212000,0.5464
2022-01-17,T07,SKU000681,1,75000,0.0,75000,75000,34000,41000,0.5467
2022-01-17,T10,SKU000495,2,122000,0.5,61000,122000,110000,12000,0.0984
2022-01-17,T07,SKU000556,3,131000,0.0,131000,393000,177000,216000,0.5496
2022-01-17,T04,SKU000610,3,91000,0.0,91000,273000,123000,150000,0.5495
2022-01-17,T12,SKU000109,1,50000,0.0,50000,50000,22000,28000,0.56
2022-01-17,T05,SKU000372,2,79000,0.0,79000,158000,70000,88000,0.557
2022-01-17,T03,SKU000855,1,62000,0.0,62000,62000,28000,34000,0.5484
2022-01-17,T04,SKU000616,13,82000,0.0,82000,1066000,481000,585000,0.5488
2022-01-17,T04,SKU000768,3,56000,0.0,56000,168000,75000,93000,0.5536
2022-01-17,T03,SKU000206,3,95000,0.0,95000,285000,129000,156000,0.5474
2022-01-17,T10,SKU000847,1,63000,0.0,63000,63000,28000,35000,0.5556
2022-01-17,T05,SKU000043,1,50000,0.0,50000,50000,22000,28000,0.56
2022-01-17,T05,SKU000865,3,54000,0.0,54000,162000,72000,90000,0.5556
2022-01-17,T11,SKU000785,5,56000,0.0,56000,280000,125000,155000,0.5536
2022-01-17,T07,SKU000476,1,127000,0.1,114300,114300,57000,57300,0.5013
2022-01-17,T04,SKU000083,1,49000,0.5,24500,24500,22000,2500,0.102
2022-01-17,T04,SKU000190,4,47000,0.1,42300,169200,84000,85200,0.5035
2022-01-17,T09,SKU000800,2,50000,0.0,50000,100000,44000,56000,0.56
2022-01-17,T06,SKU000936,1,58000,0.5,29000,29000,26000,3000,0.1034
2022-01-17,T04,SKU000251,1,87000,0.0,87000,87000,39000,48000,0.5517
2022-01-17,T02,SKU000291,1,91000,0.0,91000,91000,41000,50000,0.5495
2022-01-17,T06,SKU000326,7,105000,0.0,105000,735000,329000,406000,0.5524
2022-01-17,T02,SKU000837,6,54000,0.1,48600,291600,144000,147600,0.5062
2022-01-17,T05,SKU000508,2,112000,0.2,89600,179200,100000,79200,0.442
2022-01-17,T06,SKU000731,3,76000,0.0,76000,228000,102000,126000,0.5526
2022-01-17,T04,SKU000072,2,47000,0.0,47000,94000,42000,52000,0.5532
2022-01-17,T03,SKU000641,1,78000,0.0,78000,78000,35000,43000,0.5513
2022-01-17,T07,SKU000940,5,64000,0.5,32000,160000,145000,15000,0.0938
2022-01-17,T02,SKU000608,3,86000,0.0,86000,258000,117000,141000,0.5465
2022-01-17,T11,SKU000566,1,136000,0.0,136000,136000,61000,75000,0.5515
2022-01-17,T06,SKU000054,9,42000,0.0,42000,378000,171000,207000,0.5476
2022-01-17,T04,SKU000528,1,111000,0.0,111000,111000,50000,61000,0.5495
2022-01-17,T06,SKU000611,8,90000,0.0,90000,720000,320000,400000,0.5556
2022-01-17,T04,SKU000193,1,43000,0.0,43000,43000,19000,24000,0.5581
2022-01-17,T04,SKU000058,25,43000,0.0,43000,1075000,475000,600000,0.5581
2022-01-17,T04,SKU000129,1,44000,0.0,44000,44000,20000,24000,0.5455
2022-01-17,T09,SKU000706,8,84000,0.0,84000,672000,304000,368000,0.5476
2022-01-17,T07,SKU000852,1,60000,0.0,60000,60000,27000,33000,0.55
2022-01-17,T03,SKU000008,3,43000,0.1,38700,116100,57000,59100,0.509
2022-01-17,T03,SKU000029,9,43000,0.0,43000,387000,171000,216000,0.5581
2022-01-17,T06,SKU000947,2,63000,0.0,63000,126000,56000,70000,0.5556
2022-01-17,T06,SKU000131,22,49000,0.0,49000,1078000,484000,594000,0.551
2022-01-17,T04,SKU000188,13,44000,0.0,44000,572000,260000,312000,0.5455
2022-01-17,T09,SKU000709,1,85000,0.0,85000,85000,38000,47000,0.5529
2022-01-17,T04,SKU000212,3,92000,0.0,92000,276000,123000,153000,0.5543
2022-01-17,T09,SKU000276,2,89000,0.0,89000,178000,80000,98000,0.5506
2022-01-17,T04,SKU001097,3,197000,0.3,137900,413700,267000,146700,0.3546
2022-01-17,T02,SKU000243,1,109000,0.0,109000,109000,49000,60000,0.5505
2022-01-17,T02,SKU001126,1,194000,0.0,194000,194000,87000,107000,0.5515
2022-01-17,T05,SKU000987,2,60000,0.0,60000,120000,54000,66000,0.55
2022-01-17,T04,SKU000685,5,92000,0.2,73600,368000,205000,163000,0.4429
2022-01-17,T07,SKU000171,1,51000,0.0,51000,51000,23000,28000,0.549
2022-01-17,T11,SKU000653,4,89000,0.0,89000,356000,160000,196000,0.5506
2022-01-17,T05,SKU000188,2,44000,0.1,39600,79200,40000,39200,0.4949
2022-01-17,T06,SKU001110,11,200000,0.2,160000,1760000,990000,770000,0.4375
2022-01-17,T10,SKU000052,1,43000,0.0,43000,43000,19000,24000,0.5581
2022-01-17,T04,SKU000111,2,50000,0.0,50000,100000,44000,56000,0.56
2022-01-17,T12,SKU000877,1,56000,0.0,56000,56000,25000,31000,0.5536
2022-01-17,T02,SKU001067,3,200000,0.0,200000,600000,270000,330000,0.55
2022-01-17,T10,SKU000211,1,96000,0.0,96000,96000,43000,53000,0.5521
2022-01-17,T09,SKU000858,1,50000,0.0,50000,50000,23000,27000,0.54
2022-01-17,T10,SKU000627,2,85000,0.0,85000,170000,76000,94000,0.5529
2022-01-17,T07,SKU001050,1,177000,0.0,177000,177000,80000,97000,0.548
2022-01-17,T04,SKU000299,3,109000,0.0,109000,327000,147000,180000,0.5505
2022-01-17,T03,SKU001101,6,202000,0.1,181800,1090800,546000,544800,0.4994
2022-01-17,T10,SKU000924,5,60000,0.3,42000,210000,135000,75000,0.3571
2022-01-17,T03,SKU000137,2,47000,0.0,47000,94000,42000,52000,0.5532
2022-01-17,T09,SKU001044,7,173000,0.0,173000,1211000,546000,665000,0.5491
2022-01-17,T05,SKU000440,3,74000,0.5,37000,111000,99000,12000,0.1081
2022-01-17,T03,SKU000211,2,96000,0.0,96000,192000,86000,106000,0.5521
2022-01-17,T05,SKU000752,3,58000,0.0,58000,174000,78000,96000,0.5517
2022-01-17,T02,SKU000435,1,72000,0.0,72000,72000,33000,39000,0.5417
2022-01-17,T11,SKU000780,1,50000,0.0,50000,50000,22000,28000,0.56
2022-01-17,T04,SKU000439,4,82000,0.0,82000,328000,148000,180000,0.5488
2022-01-17,T10,SKU000666,2,83000,0.0,83000,166000,74000,92000,0.5542
2022-01-17,T02,SKU001066,5,199000,0.0,199000,995000,450000,545000,0.5477
2022-01-17,T02,SKU000411,4,81000,0.0,81000,324000,148000,176000,0.5432
2022-01-17,T12,SKU000806,2,61000,0.0,61000,122000,54000,68000,0.5574
2022-01-17,T08,SKU000610,3,91000,0.0,91000,273000,123000,150000,0.5495
2022-01-17,T01,SKU000427,3,75000,0.1,67500,202500,102000,100500,0.4963
2022-01-17,T07,SKU000902,4,63000,0.3,44100,176400,112000,64400,0.3651
2022-01-17,T05,SKU000942,5,69000,0.0,69000,345000,155000,190000,0.5507
2022-01-17,T11,SKU000742,3,53000,0.0,53000,159000,72000,87000,0.5472
2022-01-17,T08,SKU000328,1,107000,0.0,107000,107000,48000,59000,0.5514
2022-01-17,T01,SKU000052,3,43000,0.0,43000,129000,57000,72000,0.5581
2022-01-17,T11,SKU000376,1,79000,0.0,79000,79000,35000,44000,0.557
2022-01-17,T07,SKU000263,6,99000,0.0,99000,594000,264000,330000,0.5556
2022-01-17,T05,SKU000267,4,97000,0.0,97000,388000,176000,212000,0.5464
2022-01-17,T04,SKU000359,1,79000,0.1,71100,71100,35000,36100,0.5077
2022-01-17,T07,SKU000652,1,78000,0.2,62400,62400,35000,27400,0.4391
2022-01-17,T10,SKU000046,6,44000,0.2,35200,211200,120000,91200,0.4318
2022-01-17,T02,SKU000600,1,83000,0.1,74700,74700,38000,36700,0.4913
2022-01-17,T12,SKU000720,1,91000,0.0,91000,91000,41000,50000,0.5495
2022-01-17,T01,SKU000601,1,82000,0.0,82000,82000,37000,45000,0.5488
2022-01-17,T01,SKU000381,2,72000,0.0,72000,144000,64000,80000,0.5556
2022-01-17,T11,SKU000118,1,41000,0.1,36900,36900,19000,17900,0.4851
2022-01-17,T12,SKU000116,1,45000,0.2,36000,36000,20000,16000,0.4444
2022-01-17,T01,SKU000260,5,100000,0.2,80000,400000,225000,175000,0.4375
2022-01-17,T12,SKU001099,1,183000,0.0,183000,183000,82000,101000,0.5519
2022-01-17,T05,SKU000305,3,105000,0.3,73500,220500,141000,79500,0.3605
2022-01-17,T10,SKU000007,1,50000,0.0,50000,50000,23000,27000,0.54
2022-01-17,T07,SKU000366,6,72000,0.0,72000,432000,192000,240000,0.5556
2022-01-17,T02,SKU000523,1,118000,0.0,118000,118000,53000,65000,0.5508
2022-01-17,T10,SKU000429,2,80000,0.1,72000,144000,72000,72000,0.5
2022-01-17,T08,SKU000791,2,62000,0.0,62000,124000,56000,68000,0.5484
2022-01-17,T04,SKU000747,4,53000,0.1,47700,190800,96000,94800,0.4969
2022-01-17,T12,SKU000367,2,71000,0.0,71000,142000,64000,78000,0.5493
2022-01-17,T03,SKU000313,1,99000,0.0,99000,99000,44000,55000,0.5556
2022-01-17,T10,SKU000538,4,111000,0.0,111000,444000,200000,244000,0.5495
2022-01-17,T11,SKU000921,5,54000,0.2,43200,216000,120000,96000,0.4444
2022-01-17,T08,SKU001078,1,201000,0.1,180900,180900,91000,89900,0.497
2022-01-17,T02,SKU000865,9,54000,0.0,54000,486000,216000,270000,0.5556
2022-01-17,T11,SKU000782,3,59000,0.0,59000,177000,78000,99000,0.5593
2022-01-17,T11,SKU000334,1,95000,0.0,95000,95000,43000,52000,0.5474
2022-01-17,T03,SKU000798,2,51000,0.0,51000,102000,46000,56000,0.549
2022-01-17,T12,SKU000348,5,97000,0.0,97000,485000,220000,265000,0.5464
2022-01-17,T03,SKU000273,3,91000,0.0,91000,273000,123000,150000,0.5495
2022-01-17,T10,SKU000963,3,69000,0.0,69000,207000,93000,114000,0.5507
2022-01-17,T11,SKU000720,3,91000,0.0,91000,273000,123000,150000,0.5495
2022-01-17,T01,SKU000500,6,112000,0.0,112000,672000,300000,372000,0.5536
2022-01-17,T06,SKU001117,4,163000,0.0,163000,652000,296000,356000,0.546
2022-01-17,T02,SKU000685,3,92000,0.0,92000,276000,123000,153000,0.5543
2022-01-17,T01,SKU000079,3,46000,0.0,46000,138000,63000,75000,0.5435
2022-01-17,T02,SKU000622,2,82000,0.0,82000,164000,74000,90000,0.5488
2022-01-17,T12,SKU000947,3,63000,0.0,63000,189000,84000,105000,0.5556
2022-01-17,T06,SKU000358,1,72000,0.0,72000,72000,33000,39000,0.5417
2022-01-17,T04,SKU000618,3,88000,0.5,44000,132000,117000,15000,0.1136
2022-01-17,T06,SKU000507,2,115000,0.0,115000,230000,104000,126000,0.5478
2022-01-17,T12,SKU000576,1,118000,0.0,118000,118000,53000,65000,0.5508
2022-01-17,T09,SKU000244,1,101000,0.0,101000,101000,45000,56000,0.5545
2022-01-17,T10,SKU000506,2,120000,0.0,120000,240000,108000,132000,0.55
2022-01-17,T12,SKU000422,3,86000,0.0,86000,258000,117000,141000,0.5465
2022-01-17,T10,SKU001111,2,183000,0.0,183000,366000,164000,202000,0.5519
2022-01-17,T08,SKU000217,1,87000,0.0,87000,87000,39000,48000,0.5517
2022-01-17,T01,SKU001009,9,65000,0.0,65000,585000,261000,324000,0.5538
2022-01-17,T08,SKU000330,1,96000,0.1,86400,86400,43000,43400,0.5023
2022-01-17,T09,SKU000650,1,84000,0.0,84000,84000,38000,46000,0.5476
2022-01-17,T06,SKU000391,14,73000,0.0,73000,1022000,462000,560000,0.5479
2022-01-17,T10,SKU000381,2,72000,0.0,72000,144000,64000,80000,0.5556
2022-01-17,T05,SKU000742,8,53000,0.0,53000,424000,192000,232000,0.5472
2022-01-17,T06,SKU000820,3,54000,0.2,43200,129600,72000,57600,0.4444
2022-01-17,T06,SKU000673,3,80000,0.0,80000,240000,108000,132000,0.55
2022-01-17,T09,SKU000513,1,126000,0.0,126000,126000,57000,69000,0.5476
2022-01-17,T04,SKU000949,2,55000,0.2,44000,88000,50000,38000,0.4318
2022-01-17,T02,SKU000930,3,59000,0.0,59000,177000,78000,99000,0.5593
2022-01-17,T11,SKU000913,4,66000,0.0,66000,264000,120000,144000,0.5455
2022-01-17,T11,SKU000644,2,88000,0.2,70400,140800,78000,62800,0.446
2022-01-17,T09,SKU000427,2,75000,0.0,75000,150000,68000,82000,0.5467
2022-01-17,T02,SKU000502,2,126000,0.0,126000,252000,114000,138000,0.5476
2022-01-17,T10,SKU000730,1,89000,0.0,89000,89000,40000,49000,0.5506
2022-01-17,T09,SKU000071,10,49000,0.0,49000,490000,220000,270000,0.551
2022-01-17,T02,SKU000478,4,122000,0.0,122000,488000,220000,268000,0.5492
2022-01-17,T12,SKU000457,1,86000,0.1,77400,77400,39000,38400,0.4961
2022-01-17,T08,SKU000189,1,43000,0.0,43000,43000,20000,23000,0.5349
2022-01-17,T09,SKU000291,14,91000,0.0,91000,1274000,574000,700000,0.5495
2022-01-17,T12,SKU000920,1,56000,0.2,44800,44800,25000,19800,0.442
2022-01-17,T10,SKU000292,1,93000,0.5,46500,46500,42000,4500,0.0968
2022-01-17,T09,SKU000756,10,59000,0.0,59000,590000,270000,320000,0.5424
2022-01-17,T10,SKU000377,2,85000,0.5,42500,85000,76000,9000,0.1059
2022-01-17,T09,SKU000508,1,112000,0.2,89600,89600,50000,39600,0.442
2022-01-17,T02,SKU000528,2,111000,0.0,111000,222000,100000,122000,0.5495
2022-01-17,T04,SKU000559,2,138000,0.0,138000,276000,124000,152000,0.5507
2022-01-17,T07,SKU001055,1,198000,0.1,178200,178200,89000,89200,0.5006
2022-01-17,T12,SKU000260,1,100000,0.0,100000,100000,45000,55000,0.55
2022-01-17,T02,SKU000421,1,70000,0.0,70000,70000,31000,39000,0.5571
2022-01-17,T01,SKU000304,1,98000,0.0,98000,98000,44000,54000,0.551
2022-01-17,T03,SKU000942,2,69000,0.0,69000,138000,62000,76000,0.5507
2022-01-17,T12,SKU001063,1,181000,0.0,181000,181000,81000,100000,0.5525
2022-01-17,T04,SKU000542,6,133000,0.2,106400,638400,360000,278400,0.4361
2022-01-17,T08,SKU001090,1,166000,0.0,166000,166000,75000,91000,0.5482
2022-01-24,T09,SKU000154,1,51000,0.0,51000,51000,23000,28000,0.549
2022-01-24,T10,SKU000092,5,45000,0.0,45000,225000,100000,125000,0.5556
2022-01-24,T02,SKU000338,8,102000,0.0,102000,816000,368000,448000,0.549
2022-01-24,T01,SKU000450,2,83000,0.0,83000,166000,76000,90000,0.5422
2022-01-24,T02,SKU000810,4,53000,0.0,53000,212000,96000,116000,0.5472
2022-01-24,T07,SKU000787,2,53000,0.0,53000,106000,48000,58000,0.5472
2022-01-24,T10,SKU000273,1,91000,0.2,72800,72800,41000,31800,0.4368
2022-01-24,T01,SKU000588,1,126000,0.0,126000,126000,57000,69000,0.5476
2022-01-24,T06,SKU000177,1,50000,0.0,50000,50000,22000,28000,0.56
2022-01-24,T07,SKU000831,2,56000,0.3,39200,78400,50000,28400,0.3622
2022-01-24,T09,SKU000643,9,89000,0.0,89000,801000,360000,441000,0.5506
2022-01-24,T08,SKU001073,1,164000,0.0,164000,164000,74000,90000,0.5488
2022-01-24,T06,SKU000567,3,134000,0.0,134000,402000,180000,222000,0.5522
